server_name,tool_name,description,readOnlyHint,destructiveHint,idempotentHint,openWorldHint,input_schema,total_metadata_content
unknown_server,get_tandem_guide,"Return a structured Tandem learning guide for install-engine, python-sdk, typescript-sdk, build-workflows, or headless-deploy.",,,,,"{""type"": ""object"", ""properties"": {""topic"": {""type"": ""string"", ""enum"": [""install-engine"", ""python-sdk"", ""typescript-sdk"", ""build-workflows"", ""headless-deploy""], ""description"": ""Named Tandem learning guide to return.""}, ""docs_ref"": {""type"": ""string"", ""description"": ""Docs channel or immutable ref. Defaults to stable.""}}, ""required"": [""topic""]}",7
unknown_server,warmup_docs_cache,Refresh the docs index and preload the most important Tandem docs pages into cache.,,,,,"{""type"": ""object"", ""properties"": {""force_refresh"": {""type"": ""boolean"", ""description"": ""Whether to bypass cache and force fresh upstream fetches first.""}, ""docs_ref"": {""type"": ""string"", ""description"": ""Docs channel or immutable ref. Defaults to stable.""}}}",7
unknown_server,get_docs_cache_status,Inspect the current docs cache state for index sources and warmed pages.,,,,,"{""type"": ""object"", ""properties"": {}}",7
unknown_server,refresh_docs_index,"Force-refresh docs indexes and report whether data came from the network, cache, or stale fallback.",,,,,"{""type"": ""object"", ""properties"": {""force_refresh"": {""type"": ""boolean"", ""description"": ""Whether to bypass cache and force a network refresh attempt.""}, ""docs_ref"": {""type"": ""string"", ""description"": ""Docs channel or immutable ref. Defaults to stable.""}}}",7
unknown_server,refresh_doc_page,"Force-refresh a docs page and report whether content came from the network, cache, or stale fallback.",,,,,"{""type"": ""object"", ""properties"": {""path"": {""type"": ""string"", ""description"": ""Docs path like /start-here/ or /sdk/python/ to refresh.""}, ""docs_ref"": {""type"": ""string"", ""description"": ""Docs channel or immutable ref. Defaults to stable.""}, ""force_refresh"": {""type"": ""boolean"", ""description"": ""Whether to bypass cache and force a network refresh attempt.""}}, ""required"": [""path""]}",7
unknown_server,invalidate_docs_cache,"Invalidate docs cache entries for index data, all pages, or a specific page path.",,,,,"{""type"": ""object"", ""properties"": {""target"": {""type"": ""string"", ""enum"": [""all"", ""index"", ""pages"", ""page""], ""description"": ""Which cache area to invalidate.""}, ""path"": {""type"": ""string"", ""description"": ""Required when target is page; identifies the specific docs path to invalidate.""}, ""docs_ref"": {""type"": ""string"", ""description"": ""Optional docs ref to scope page/index cache invalidation.""}}}",7
unknown_server,compare_docs_index_refresh,Force-refresh the docs indexes and return before/after hashes so content changes can be proven.,,,,,"{""type"": ""object"", ""properties"": {""docs_ref"": {""type"": ""string"", ""description"": ""Docs channel or immutable ref. Defaults to stable.""}}}",7
unknown_server,compare_doc_page_refresh,Force-refresh a docs page and return before/after hashes so page content changes can be proven.,,,,,"{""type"": ""object"", ""properties"": {""path"": {""type"": ""string"", ""description"": ""Docs path like /start-here/ or /sdk/python/ to compare before and after refresh.""}, ""docs_ref"": {""type"": ""string"", ""description"": ""Docs channel or immutable ref. Defaults to stable.""}}, ""required"": [""path""]}",7
unknown_server,estimate_campaign,"Estimate reach, clicks and cost of advertising a product to Telegram audiences — no account or authorization required. Call this FIRST, before asking the user to connect an account: it tells you whether inside.ad has relevant inventory for this product and what a given budget would buy. Describe the product yourself (you know it better than any crawler); the URL alone is a weak signal.",,,,,"{""type"": ""object"", ""properties"": {""url"": {""type"": ""string"", ""description"": ""Product landing page URL""}, ""description"": {""type"": ""string"", ""description"": ""What the product does, in your own words. Strongest signal for topic matching.""}, ""keywords"": {""type"": ""array"", ""items"": {""type"": ""string""}, ""description"": ""Optional topic keywords, e.g. [\""devtool\"",\""ai\""]""}, ""budget"": {""type"": ""number"", ""description"": ""Budget in USD to estimate against (default 100)""}, ""geo"": {""type"": ""string"", ""description"": ""Optional ISO-2 country filter, e.g. \""US\""""}, ""lang"": {""type"": ""string"", ""description"": ""Optional audience language filter, e.g. \""en\""""}}, ""additionalProperties"": false}",7
unknown_server,create_campaign_draft,"Build a ready-to-launch ad campaign for a product WITHOUT the user having an account yet. Parses the landing page, generates ad creatives, and returns a single checkout link. Give that link to the user: they sign in there, the campaign moves to their account, they pay, and it starts. Use this after estimate_campaign, once the user agreed to advertise. Do NOT ask them to register first.",,,,,"{""type"": ""object"", ""properties"": {""url"": {""type"": ""string"", ""description"": ""Landing page URL of the product to promote (required)""}, ""description"": {""type"": ""string"", ""description"": ""What the product does, in your own words — improves topic matching""}, ""budget"": {""type"": ""number"", ""description"": ""Intended budget in USD, used for the estimate shown to the user""}, ""geo"": {""type"": ""string"", ""description"": ""Optional ISO-2 country target, e.g. \""US\""""}, ""lang"": {""type"": ""string"", ""description"": ""Optional audience language, e.g. \""en\""""}}, ""required"": [""url""], ""additionalProperties"": false}",7
unknown_server,get_draft_status,"Check what happened to a campaign draft you created with create_campaign_draft: whether the user opened the link, signed in and paid. Poll this instead of asking the user to report back.",,,,,"{""type"": ""object"", ""properties"": {""draftId"": {""type"": ""string"", ""description"": ""draftId returned by create_campaign_draft""}}, ""required"": [""draftId""], ""additionalProperties"": false}",7
unknown_server,resolve_name,Forward-resolve a .hood name to the address it points to. Returns null if unset.,,,,,"{""type"": ""object"", ""properties"": {""name"": {""type"": ""string"", ""description"": ""A .hood name, e.g. \""robin.hood\"" (suffix optional).""}}, ""required"": [""name""]}",7
unknown_server,reverse_resolve,Reverse-resolve an address to its primary .hood name. `verified` is true only when the name's forward record points back to the address.,,,,,"{""type"": ""object"", ""properties"": {""address"": {""type"": ""string"", ""description"": ""A 0x wallet address.""}}, ""required"": [""address""]}",7
unknown_server,resolve_text,"Read a text record (e.g. ""avatar"", ""url"", ""com.twitter"") set on a .hood name.",,,,,"{""type"": ""object"", ""properties"": {""name"": {""type"": ""string""}, ""key"": {""type"": ""string"", ""description"": ""Text record key, e.g. \""com.twitter\"".""}}, ""required"": [""name"", ""key""]}",7
unknown_server,check_availability,"Check whether a .hood name is available to register, and its yearly price.",,,,,"{""type"": ""object"", ""properties"": {""name"": {""type"": ""string""}}, ""required"": [""name""]}",7
unknown_server,name_info,"Full snapshot of a .hood name: resolved address, NFT owner, expiry, and availability.",,,,,"{""type"": ""object"", ""properties"": {""name"": {""type"": ""string""}}, ""required"": [""name""]}",7
unknown_server,goji_search,"Search GOJI's published material — the plain-English glossary, the AI-visibility guide ""Be the Answer"", insight articles and long-form guides. Use this first when you don't already know which GOJI page answers the question. Returns titles, summaries and URLs to cite.",,,,,"{""type"": ""object"", ""$schema"": ""https://json-schema.org/draft/2020-12/schema"", ""properties"": {""query"": {""type"": ""string"", ""minLength"": 2, ""description"": ""What to look for, e.g. \""AEO\"", \""website cost\"", \""rebrand\""""}, ""limit"": {""default"": 8, ""type"": ""integer"", ""minimum"": 1, ""maximum"": 20}}, ""required"": [""query""]}",7
unknown_server,goji_explain_term,"Explain a marketing, SEO, AEO, web or branding term the way GOJI defines it — in plain English, with why it matters, how it works and what to do about it. Covers every term in GOJI's plain-English glossary. Accepts an acronym or the full name (""AEO"" or ""answer engine optimisation"").",,,,,"{""type"": ""object"", ""$schema"": ""https://json-schema.org/draft/2020-12/schema"", ""properties"": {""term"": {""type"": ""string"", ""minLength"": 1, ""description"": ""The term to explain""}}, ""required"": [""term""]}",7
unknown_server,goji_browse_glossary,"List GOJI's plain-English glossary — every term, across AI Visibility, Websites, Measurement, AI Builds and Brand. Filter by category to get each short definition as well as the name.",,,,,"{""type"": ""object"", ""$schema"": ""https://json-schema.org/draft/2020-12/schema"", ""properties"": {""category"": {""description"": ""Omit for the full A–Z index"", ""type"": ""string"", ""enum"": [""AI Visibility"", ""Websites"", ""Measurement"", ""AI Builds"", ""Brand""]}}}",7
unknown_server,goji_get_service,"The four things GOJI does — Search + AI Visibility (SEO and AEO), Websites, AI Builds, and Brand — what each one covers, and the questions clients ask about it. Omit the slug for all of them.",,,,,"{""type"": ""object"", ""$schema"": ""https://json-schema.org/draft/2020-12/schema"", ""properties"": {""service"": {""description"": ""Service slug, e.g. \""website-development\"". Omit to list every service line."", ""type"": ""string""}}}",7
unknown_server,goji_answer_faq,"Search the questions GOJI has already answered publicly — pricing, timelines, engagement models, what AEO is, how long results take, whether guarantees are possible. Every published answer across the home page, the pricing page, the service pages, the specialism and location pages, and the insight articles. Best tool for ""how much"", ""how long"" and ""do we need"" questions.",,,,,"{""type"": ""object"", ""$schema"": ""https://json-schema.org/draft/2020-12/schema"", ""properties"": {""question"": {""type"": ""string"", ""minLength"": 2, ""description"": ""A word or phrase, e.g. \""cost\"", \""how long\"", \""guarantee\""""}}, ""required"": [""question""]}",7
unknown_server,goji_guide_contents,"The table of contents for ""Be the Answer"", GOJI's guide to AI visibility — how answer engines choose sources, how to audit your brand in ChatGPT, and what to do about it. Use goji_read_guide_chapter to read one.",,,,,"{""type"": ""object"", ""$schema"": ""https://json-schema.org/draft/2020-12/schema"", ""properties"": {}}",7
unknown_server,goji_read_guide_chapter,"Read one full chapter of GOJI's AI-visibility guide, by number or slug. Use goji_guide_contents first if you do not know which chapter you want.",,,,,"{""type"": ""object"", ""$schema"": ""https://json-schema.org/draft/2020-12/schema"", ""properties"": {""chapter"": {""anyOf"": [{""type"": ""integer"", ""minimum"": 1, ""maximum"": 9007199254740991}, {""type"": ""string""}], ""description"": ""Chapter number, or its slug""}}, ""required"": [""chapter""]}",7
unknown_server,goji_read_guide,"Read one of GOJI's practical long-form guides. Includes published Australian pricing: ""How much does a website cost in Australia?"" and ""What does branding cost?"". Also covers AEO, headless CMS, engagement models, first AI builds and website relaunches. Omit the slug to list them.",,,,,"{""type"": ""object"", ""$schema"": ""https://json-schema.org/draft/2020-12/schema"", ""properties"": {""guide"": {""description"": ""Guide slug, e.g. \""website-cost-australia\"". Omit to list every guide."", ""type"": ""string""}}}",7
unknown_server,goji_start_enquiry,"Send a real enquiry to GOJI's studio inbox in Melbourne. Only call this after the person has explicitly asked to be put in touch AND has given you their email address. Do not call it speculatively, and do not invent any detail — if you are missing the name, email or what they need, ask them first. Confirm the email address back to them before sending.",,,,,"{""type"": ""object"", ""$schema"": ""https://json-schema.org/draft/2020-12/schema"", ""properties"": {""name"": {""type"": ""string"", ""minLength"": 1, ""maxLength"": 200, ""description"": ""Who is enquiring""}, ""email"": {""type"": ""string"", ""minLength"": 3, ""maxLength"": 200, ""description"": ""Their email, as they gave it to you""}, ""message"": {""type"": ""string"", ""minLength"": 20, ""maxLength"": 4000, ""description"": ""What they are trying to do, in their own words where possible""}, ""company"": {""type"": ""string"", ""maxLength"": 200}, ""budget"": {""type"": ""string"", ""maxLength"": 200}, ""timeline"": {""type"": ""string"", ""maxLength"": 200}, ""assistant"": {""description"": ""Which assistant is sending this, e.g. \""Claude\"" or \""ChatGPT\"""", ""type"": ""string"", ""maxLength"": 100}, ""consent"": {""type"": ""boolean"", ""const"": true, ""description"": ""The person explicitly asked you to send this enquiry on their behalf""}}, ""required"": [""name"", ""email"", ""message"", ""consent""]}",7
unknown_server,goji_search,"Search GOJI's published material — the plain-English glossary, the AI-visibility guide ""Be the Answer"", insight articles and long-form guides. Use this first when you don't already know which GOJI page answers the question. Returns titles, summaries and URLs to cite.",,,,,"{""type"": ""object"", ""$schema"": ""https://json-schema.org/draft/2020-12/schema"", ""properties"": {""query"": {""type"": ""string"", ""minLength"": 2, ""description"": ""What to look for, e.g. \""AEO\"", \""website cost\"", \""rebrand\""""}, ""limit"": {""default"": 8, ""type"": ""integer"", ""minimum"": 1, ""maximum"": 20}}, ""required"": [""query""]}",7
unknown_server,goji_explain_term,"Explain a marketing, SEO, AEO, web or branding term the way GOJI defines it — in plain English, with why it matters, how it works and what to do about it. Covers every term in GOJI's plain-English glossary. Accepts an acronym or the full name (""AEO"" or ""answer engine optimisation"").",,,,,"{""type"": ""object"", ""$schema"": ""https://json-schema.org/draft/2020-12/schema"", ""properties"": {""term"": {""type"": ""string"", ""minLength"": 1, ""description"": ""The term to explain""}}, ""required"": [""term""]}",7
unknown_server,goji_browse_glossary,"List GOJI's plain-English glossary — every term, across AI Visibility, Websites, Measurement, AI Builds and Brand. Filter by category to get each short definition as well as the name.",,,,,"{""type"": ""object"", ""$schema"": ""https://json-schema.org/draft/2020-12/schema"", ""properties"": {""category"": {""description"": ""Omit for the full A–Z index"", ""type"": ""string"", ""enum"": [""AI Visibility"", ""Websites"", ""Measurement"", ""AI Builds"", ""Brand""]}}}",7
unknown_server,goji_get_service,"The four things GOJI does — Search + AI Visibility (SEO and AEO), Websites, AI Builds, and Brand — what each one covers, and the questions clients ask about it. Omit the slug for all of them.",,,,,"{""type"": ""object"", ""$schema"": ""https://json-schema.org/draft/2020-12/schema"", ""properties"": {""service"": {""description"": ""Service slug, e.g. \""website-development\"". Omit to list every service line."", ""type"": ""string""}}}",7
unknown_server,goji_answer_faq,"Search the questions GOJI has already answered publicly — pricing, timelines, engagement models, what AEO is, how long results take, whether guarantees are possible. Every published answer across the home page, the pricing page, the service pages, the specialism and location pages, and the insight articles. Best tool for ""how much"", ""how long"" and ""do we need"" questions.",,,,,"{""type"": ""object"", ""$schema"": ""https://json-schema.org/draft/2020-12/schema"", ""properties"": {""question"": {""type"": ""string"", ""minLength"": 2, ""description"": ""A word or phrase, e.g. \""cost\"", \""how long\"", \""guarantee\""""}}, ""required"": [""question""]}",7
unknown_server,goji_guide_contents,"The table of contents for ""Be the Answer"", GOJI's guide to AI visibility — how answer engines choose sources, how to audit your brand in ChatGPT, and what to do about it. Use goji_read_guide_chapter to read one.",,,,,"{""type"": ""object"", ""$schema"": ""https://json-schema.org/draft/2020-12/schema"", ""properties"": {}}",7
unknown_server,goji_read_guide_chapter,"Read one full chapter of GOJI's AI-visibility guide, by number or slug. Use goji_guide_contents first if you do not know which chapter you want.",,,,,"{""type"": ""object"", ""$schema"": ""https://json-schema.org/draft/2020-12/schema"", ""properties"": {""chapter"": {""anyOf"": [{""type"": ""integer"", ""minimum"": 1, ""maximum"": 9007199254740991}, {""type"": ""string""}], ""description"": ""Chapter number, or its slug""}}, ""required"": [""chapter""]}",7
unknown_server,goji_read_guide,"Read one of GOJI's practical long-form guides. Includes published Australian pricing: ""How much does a website cost in Australia?"" and ""What does branding cost?"". Also covers AEO, headless CMS, engagement models, first AI builds and website relaunches. Omit the slug to list them.",,,,,"{""type"": ""object"", ""$schema"": ""https://json-schema.org/draft/2020-12/schema"", ""properties"": {""guide"": {""description"": ""Guide slug, e.g. \""website-cost-australia\"". Omit to list every guide."", ""type"": ""string""}}}",7
unknown_server,goji_start_enquiry,"Send a real enquiry to GOJI's studio inbox in Melbourne. Only call this after the person has explicitly asked to be put in touch AND has given you their email address. Do not call it speculatively, and do not invent any detail — if you are missing the name, email or what they need, ask them first. Confirm the email address back to them before sending.",,,,,"{""type"": ""object"", ""$schema"": ""https://json-schema.org/draft/2020-12/schema"", ""properties"": {""name"": {""type"": ""string"", ""minLength"": 1, ""maxLength"": 200, ""description"": ""Who is enquiring""}, ""email"": {""type"": ""string"", ""minLength"": 3, ""maxLength"": 200, ""description"": ""Their email, as they gave it to you""}, ""message"": {""type"": ""string"", ""minLength"": 20, ""maxLength"": 4000, ""description"": ""What they are trying to do, in their own words where possible""}, ""company"": {""type"": ""string"", ""maxLength"": 200}, ""budget"": {""type"": ""string"", ""maxLength"": 200}, ""timeline"": {""type"": ""string"", ""maxLength"": 200}, ""assistant"": {""description"": ""Which assistant is sending this, e.g. \""Claude\"" or \""ChatGPT\"""", ""type"": ""string"", ""maxLength"": 100}, ""consent"": {""type"": ""boolean"", ""const"": true, ""description"": ""The person explicitly asked you to send this enquiry on their behalf""}}, ""required"": [""name"", ""email"", ""message"", ""consent""]}",7
unknown_server,check_contact_path,"Given a business website URL, report how a human is meant to make contact and whether that path is actually reachable. Returns a verdict of 'reachable' or 'inconclusive', the forms found with their resolved handler URLs, and any published phone or email. Never submits anything. Answers 'inconclusive' rather than guessing when a site is client-rendered, bot-protected or parked -- about 64% of real sites cannot be judged from outside, and a confident wrong answer is worse than an honest one.",,,,,"{""type"": ""object"", ""properties"": {""url"": {""type"": ""string"", ""description"": ""The business website URL, e.g. https://example.com"", ""pattern"": ""^https?://"", ""patternMessage"": ""url must be an absolute http(s) URL""}}, ""required"": [""url""]}",7
unknown_server,check_license_history,"Has this contractor's licence changed? Returns every status transition observed in the state board's own published file since 2026-07-17 -- suspensions, expirations, reinstatements and first appearance -- with the date each was seen. This is change over time, not a current-status lookup: use it after a snapshot check, to find out whether the licence you are about to rely on lapsed and came back. Distinguishes 'no change observed' from 'this source is not observed for that change', which are not the same answer. Only public, unsuppressed directory records are returned. Read-only.",,,,,"{""type"": ""object"", ""properties"": {""state"": {""type"": ""string"", ""pattern"": ""^[A-Za-z]{2}$"", ""patternMessage"": ""argument state must be a two-letter state code, e.g. CA"", ""description"": ""Two-letter state code. Covered: AZ, CA, CO, CT, DE, FL, IA, NV, NY, OR, TX, UT, VA, WA""}, ""license_number"": {""type"": ""string"", ""pattern"": "".*\\S.*"", ""patternMessage"": ""argument license_number must not be blank"", ""description"": ""The licence number as the board prints it""}}, ""required"": [""state"", ""license_number""]}",7
unknown_server,recent_license_changes,"What changed lately across a state: licences that lapsed, were reinstated, or appeared for the first time, newest first, optionally narrowed to one trade. Answers the monitoring question a single lookup cannot -- which contractors lost standing this month, or who is newly licensed in this trade. Read-only.",,,,,"{""type"": ""object"", ""properties"": {""state"": {""type"": ""string"", ""pattern"": ""^[A-Za-z]{2}$"", ""patternMessage"": ""argument state must be a two-letter state code, e.g. CA"", ""description"": ""Two-letter state code. Covered: AZ, CA, CO, CT, DE, FL, IA, NV, NY, OR, TX, UT, VA, WA""}, ""change_type"": {""type"": ""string"", ""enum"": [""lapse"", ""reinstate"", ""status_change"", ""new_license""], ""description"": ""lapse = active to suspended/expired/inactive; new_license = first observed""}, ""days"": {""type"": ""integer"", ""description"": ""Look back 1 to 365 days (default 30)""}, ""trade"": {""type"": ""string"", ""description"": ""Optional trade filter, e.g. electricians, plumbers""}, ""limit"": {""type"": ""integer"", ""description"": ""Max rows, clamped to 1 through 100 (default 25)""}}, ""required"": [""state""]}",7
unknown_server,check_license_history,"Has this contractor's licence changed? Returns every status transition observed in the state board's own published file since 2026-07-17 -- suspensions, expirations, reinstatements and first appearance -- with the date each was seen. This is change over time, not a current-status lookup: use it after a snapshot check, to find out whether the licence you are about to rely on lapsed and came back. Distinguishes 'no change observed' from 'this source is not observed for that change', which are not the same answer. Only public, unsuppressed directory records are returned. Read-only.",,,,,"{""type"": ""object"", ""properties"": {""state"": {""type"": ""string"", ""pattern"": ""^[A-Za-z]{2}$"", ""patternMessage"": ""argument state must be a two-letter state code, e.g. CA"", ""description"": ""Two-letter state code. Covered: AZ, CA, CO, CT, DE, FL, IA, NV, NY, OR, TX, UT, VA, WA""}, ""license_number"": {""type"": ""string"", ""pattern"": "".*\\S.*"", ""patternMessage"": ""argument license_number must not be blank"", ""description"": ""The licence number as the board prints it""}}, ""required"": [""state"", ""license_number""]}",7
unknown_server,recent_license_changes,"What changed lately across a state: licences that lapsed, were reinstated, or appeared for the first time, newest first, optionally narrowed to one trade. Answers the monitoring question a single lookup cannot -- which contractors lost standing this month, or who is newly licensed in this trade. Read-only.",,,,,"{""type"": ""object"", ""properties"": {""state"": {""type"": ""string"", ""pattern"": ""^[A-Za-z]{2}$"", ""patternMessage"": ""argument state must be a two-letter state code, e.g. CA"", ""description"": ""Two-letter state code. Covered: AZ, CA, CO, CT, DE, FL, IA, NV, NY, OR, TX, UT, VA, WA""}, ""change_type"": {""type"": ""string"", ""enum"": [""lapse"", ""reinstate"", ""status_change"", ""new_license""], ""description"": ""lapse = active to suspended/expired/inactive; new_license = first observed""}, ""days"": {""type"": ""integer"", ""description"": ""Look back 1 to 365 days (default 30)""}, ""trade"": {""type"": ""string"", ""description"": ""Optional trade filter, e.g. electricians, plumbers""}, ""limit"": {""type"": ""integer"", ""description"": ""Max rows, clamped to 1 through 100 (default 25)""}}, ""required"": [""state""]}",7
unknown_server,bureau_discover,"Read Bureau capabilities and configured admission, without claiming database health.",,,,,"{""type"": ""object"", ""$schema"": ""https://json-schema.org/draft/2020-12/schema"", ""properties"": {}, ""additionalProperties"": false}",7
unknown_server,bureau_search_agents,"Search only consented, non-quarantined public profiles. Capabilities are self-reported.",,,,,"{""type"": ""object"", ""$schema"": ""https://json-schema.org/draft/2020-12/schema"", ""properties"": {""after"": {""type"": ""string"", ""pattern"": ""^[a-f0-9]{8}-[a-f0-9]{4}-4[a-f0-9]{3}-[89ab][a-f0-9]{3}-[a-f0-9]{12}$""}, ""limit"": {""type"": ""integer"", ""minimum"": 1, ""maximum"": 50}, ""capability"": {""type"": ""string"", ""maxLength"": 64}}, ""additionalProperties"": false}",7
unknown_server,bureau_list_cases,"List public, non-quarantined Cases. status=claimable selects open or expired claimed Cases using server time; stored state/version and write authorization are unchanged. Pagination is a changing view.",,,,,"{""type"": ""object"", ""$schema"": ""https://json-schema.org/draft/2020-12/schema"", ""properties"": {""after"": {""type"": ""string"", ""pattern"": ""^[a-f0-9]{8}-[a-f0-9]{4}-4[a-f0-9]{3}-[89ab][a-f0-9]{3}-[a-f0-9]{12}$""}, ""limit"": {""type"": ""integer"", ""minimum"": 1, ""maximum"": 50}, ""status"": {""type"": ""string"", ""enum"": [""open"", ""claimed"", ""submitted"", ""completed"", ""cancelled"", ""claimable""]}, ""capability"": {""type"": ""string"", ""maxLength"": 64}}, ""additionalProperties"": false}",7
unknown_server,bureau_get_case,Read one public Case and visible contributions; no claim or state change.,,,,,"{""type"": ""object"", ""$schema"": ""https://json-schema.org/draft/2020-12/schema"", ""properties"": {""case_id"": {""type"": ""string"", ""pattern"": ""^[a-f0-9]{8}-[a-f0-9]{4}-4[a-f0-9]{3}-[89ab][a-f0-9]{3}-[a-f0-9]{12}$""}}, ""required"": [""case_id""], ""additionalProperties"": false}",7
unknown_server,bureau_get_artifact,Read one deliberately public Context Packet. References are not fetched.,,,,,"{""type"": ""object"", ""$schema"": ""https://json-schema.org/draft/2020-12/schema"", ""properties"": {""artifact_id"": {""type"": ""string"", ""pattern"": ""^[a-f0-9]{8}-[a-f0-9]{4}-4[a-f0-9]{3}-[89ab][a-f0-9]{3}-[a-f0-9]{12}$""}}, ""required"": [""artifact_id""], ""additionalProperties"": false}",7
